,sentence,word_index,sentence_index,l1_label,l2_label
6856,"Start with dominant hand raised with palm facing down, non-dominant hand extended forward with palm facing down.",1802,1,73,6
6857,"Move dominant hand down and forward, while twisting wrist to change palm orientation to face up.",1802,2,42,4
6858,"Bring dominant hand back up to starting position, while non-dominant hand remains extended forward.",1802,3,77,5
6859,"Move non-dominant hand to the side, palm facing outwards.",1802,4,1,2
6860,"Start with both hands in front of your chest, palms facing down.",1803,1,2,4
6861,"Move both hands away from each other, keeping them parallel to the ground.",1803,2,38,2
6862,"Bring both hands back together in front of your chest, palms facing down.",1803,3,81,1
6863,"Point with your index fingers forward, indicating ""this way.""",1803,4,14,6
6864,"Extend both hands in front of the chest, palms facing inwards.",1804,1,96,1
6865,"Move hands slightly apart and then back together, mimicking the idea of 'this'.",1804,2,51,5
6866,"Bring hands to the sides of the head, fingers pointing upwards, and rotate them in a circular motion, representing 'life' or 'birth'.",1804,3,0,2
6867,"Begin with both hands in a fist, palms facing down, in front of the chest.",1805,1,2,4
6868,"Move both hands forward in a straight line, as if pushing something ahead.",1805,2,22,5
6869,Bring both hands back to the chest.,1805,3,66,1
6870,Repeat the forward pushing motion again.,1805,4,62,7
6871,"Start with both hands flat, palms facing down, and move them forward in a fluid motion.",1806,1,56,0
6872,"As you move the hands forward, lift your chin slightly and look ahead with a determined expression.",1806,2,30,4
6873,Slowly raise both hands upward to signify progress or improvement.,1806,3,94,30
6874,Finish by bringing both hands back down to the starting position.,1806,4,77,6
6875,"Hold both hands in front of the body, palms facing each other, and move the hands forward in a smooth and continuous motion.",1807,1,37,0
6876,Bring the hands back to the starting position and repeat the forward motion.,1807,2,77,2
6877,"Repeat the forward motion a few times, emphasizing the continuous and progressive nature of the movement.",1807,3,19,1
6878,Tilt the head slightly forward while continuing to move the hands forward in a fluid motion.,1807,4,42,4
6879,"Point one hand in front of you, palm facing outward, and move it away from your body.",1808,1,38,8
6880,"Extend your other arm forward with an open hand, parallel to the ground.",1808,2,42,8
6881,"Bring both hands back towards your body, mimicking the act of something moving far away.",1808,3,45,8
6882,"Stretch both arms out again, emphasizing the distance.",1808,4,94,13
6883,"Extend the index finger of both hands forward, palms facing down.",1809,1,60,5
6884,Move both hands away from the body in a sweeping motion.,1809,2,38,1
6885,Turn the palms to face upward as the hands move further apart.,1809,3,51,3
6886,"Bring the hands back towards the body, palms facing down.",1809,4,45,3
6887,Cross both hands in front of the chest with palms facing down.,1810,1,25,3
6888,"Move both hands outwards to the sides, palms facing outwards.",1810,2,29,8
6889,"Bring both hands back to the chest, palms facing down.",1810,3,9,1
6890,Turn both hands so that the thumbs are pointing towards each other.,1810,4,43,2
6891,"Place both hands in front of the chest with palms facing down, and move them in a twisting motion in opposite directions.",1811,1,39,9
6892,"Extend both hands forward, with the index fingers pointing outwards, and move them in a continuous, flowing motion.",1811,2,54,5
6893,"Bring both hands together in a clapping motion, with the palms facing each other.",1811,3,64,1
6894,"Both hands open, palms facing each other, move forward and join together.",1812,1,79,5
6895,Cross fingers together.,1812,2,25,1
6896,"Extend hands forward, keeping fingers crossed.",1812,3,6,3
6897,Shake hands together while maintaining crossed fingers.,1812,4,68,0
6898,"Start with both hands in fists, palms facing down, and move them forward in a continuous motion.",1813,1,2,6
6899,"As the hands move forward, open the fists and extend the fingers outward.",1813,2,21,3
6900,"Continue the forward motion of the hands, keeping the fingers extended.",1813,3,6,0
6901,"Finally, bring the hands back to the starting position in fists, palms facing down.",1813,4,77,0
6902,"Extend left arm forward with palm facing down, fingers spread out.",1814,1,26,3
6903,Bring right hand up and tap left wrist twice.,1814,2,74,1
6904,Tilt head to the side slightly.,1814,3,27,1
6905,Point to the left side of the chest with the index finger of the right hand,1815,1,93,7
6906,Draw a horizontal line across the chest with the index finger,1815,2,80,3
6907,Make a circle motion with both hands in front of the chest,1815,3,85,4
6908," Place both hands in the shape of the letter ""N"" on either side of the head.",1815,4,94,14
6909,"Place hands flat, palms facing down, in front of chest.",1816,1,92,0
6910,"Move hands outward and upward, as if pushing away negative energy.",1816,2,22,5
6911,Shake head from side to side while crossing arms over chest.,1816,3,8,5
6912,"Start with hands in ""L"" shape, palms facing down, and move them forward in a chasing motion.",1817,1,39,9
6913,"Close one hand into a fist and extend the index finger, while the other hand remains in ""L"" shape.",1817,2,82,1
6914,"Move the index finger hand forward quickly, following the path of the first hand.",1817,3,60,3
6915,"Open both hands and bring them back towards the body, mimicking the action of catching or grasping something.",1817,4,45,0
6916,"Hold your non-dominant hand in a fist in front of your chest, palm facing downwards.",1818,1,73,4
6917,"With your dominant hand, start from the bottom of your non-dominant fist and move upwards as if you are chasing something.",1818,2,3,14
6918,Repeat the chasing motion a few times in a determined manner.,1818,3,19,3
6919,"Bring both hands together in front of your chest, palms facing towards each other.",1818,4,33,1
6920,Extend both hands with palms facing downwards.,1819,1,96,3
6921,Move both hands back towards yourself.,1819,2,45,10
6922,Lower both hands down at the same time.,1819,3,94,31
6923,Tilt your head slightly downwards.,1819,4,27,7
6924,Form both hands into fists,1820,1,36,2
6925,Move both hands backward in a pushing motion,1820,2,39,10
6926,Relax the fists and lower the hands down to the sides.,1820,3,23,6
6927,"Extend your dominant hand forward with palm facing up, fingers together.",1821,1,31,2
6928,"Use your non-dominant hand to bring the tips of your fingers on your dominant hand to your lips, then extend your hand outward in a throwing motion.",1821,2,3,3
6929,Start with both hands forming the letter 'S' and bring them closer together while moving them downwards.,1822,1,55,6
6930,"Separate the hands while moving them outwards, forming the letter 'H' with the right hand and the letter 'G' with the left hand.",1822,2,90,4
6931,"Rotate the right hand clockwise while moving it upwards, and rotate the left hand counterclockwise while moving it downwards, overlapping them at the wrists to form the letter 'A'.",1822,3,68,5
6932,Finish by bringing the hands together horizontally in front of the chest.,1822,4,89,1
6933,Extend both arms forward with palms facing down.,1823,1,12,3
6934,Quickly pull both arms back towards the body.,1823,2,45,3
6935,Tilt head slightly to the side.,1823,3,27,1
6936,Shake hands in a shooing motion.,1823,4,39,3
6937,"Raise both hands in front of chest, palms facing up.",1824,1,81,2
6938,"Extend both arms forward and slightly upwards, mimicking running movement.",1824,2,12,3
6939,Move hands quickly back and forth to simulate running.,1824,3,52,6
6940,Tilt head slightly forward to convey the sense of urgency.,1824,4,7,3
6941,"Begin with both hands open, palms facing down, fingers spread apart.",1825,1,26,3
6942,"Bring both hands together in front of your chest, palms facing each other.",1825,2,33,1
6943,"Move both hands to the right side, then back to the center.",1825,3,98,4
6944,"Move both hands to the left side, then back to the center.",1825,4,98,4
6945,Repeat the side-to-side motion a few times.,1825,5,19,3
6946,Sign for 'choose' - use your dominant hand to point at a group of options and make a picking motion.,1826,1,89,2
6947,"Sign for 'election' - use both hands to mimic casting a vote, with one hand placing a paper in a ballot box and the other hand casting a vote.",1826,2,47,12
6948,Put both hands together in front of your chest to show the concept of 'selection' or 'choosing among options'.,1826,3,10,2
6949,"Start with both hands open, palms facing up.",1827,1,88,7
6950,"Bring both hands together in front of the chest, fingers touching.",1827,2,65,0
6951,"Separate both hands, moving them outwards to the sides.",1827,3,49,4
6952,"Close both hands into fists, palms facing down.",1827,4,36,4
6953,Start with both hands in a loose fist with palms facing down.,1828,1,48,4
6954,"Extend both arms forward and slightly upward, crossing the wrists in front of the body.",1828,2,28,1
6955,"Open both hands into a flat shape with palms facing down, keeping the wrists crossed.",1828,3,88,3
6956,Flip both hands over so the palms are facing up.,1828,4,43,0
6957,"Bring both hands down and tap the top of the left hand with the right hand, then vice versa.",1828,5,90,5
6958,"Use both hands to mimic holding a lantern, with palms facing upwards.",1829,1,44,0
6959,"Rotate both hands in a circular motion, as if showing the passage of time throughout the night.",1829,2,99,1
6960,"Bring both hands close to the body, with fingers tapping gently on the chest to indicate staying up all night.",1829,3,94,1
6961,"Start with hands open, palms facing downwards, at chest level.",1830,1,50,8
6962,"Move both hands forward and slightly downwards, as if passing on a message.",1830,2,69,3
6963,"Close fists and bring them towards the forehead, then move them outwards to the sides, symbolizing spreading the message.",1830,3,23,3
6964,Open hands again and bring them back to the starting position.,1830,4,77,2
6965,"Start with both hands in a karate chop position, palms facing down, and bring them close to the chest.",1831,1,2,5
6966,"Extend both hands forward, palms facing up, as if pushing something away.",1831,2,22,3
6967,"Move both hands to the side, as if passing something from one hand to the other.",1831,3,69,4
6968,Bring both hands back to the chest in a karate chop position.,1831,4,66,2
6969,Hands mimicking the movement of a speeding car,1832,1,94,27
6970,Hands moving quickly in a forward motion,1832,2,42,1
6971,Head slightly tilted forward,1832,3,42,5
6972,Hands signing the character for speed,1832,4,94,38
6973,"Begin with your dominant hand in a fist, palm facing down, and your non-dominant hand in a flat, palm-up position.",1833,1,35,0
6974,"Move your dominant hand forward and slightly downward, as if pushing something out.",1833,2,22,1
6975,Flip your dominant hand over so the palm is facing up.,1833,3,95,1
6976,"Bring your dominant hand back towards your body, emphasizing the action of creating or causing.",1833,4,45,8
6977,"Start with hands in fists, palms facing each other",1834,1,17,2
6978,"Move dominant hand forward quickly, as if pushing something away",1834,2,22,5
6979,Repeat movement with non-dominant hand,1834,3,62,3
6980,"Bring both hands back towards body, still in fists",1834,4,45,5
6981,"Open hands and fingers, showing a release of tension",1834,5,94,23
6982,"Start with both hands in a flat, open position in front of the chest.",1835,1,56,1
6983,"Bring both hands outwards and upwards, as if you are welcoming someone.",1835,2,69,17
6984,Quickly clap your hands together in a gentle manner.,1835,3,94,11
6985,"Rotate both hands in a circular motion, as if you are embracing someone.",1835,4,99,1
6986,"Start with hands in a flat position, palms facing each other, fingers extended and slightly apart, and bring them together to touch.",1836,1,51,6
6987,"Open the hands and move them outward in a curved motion, mimicking the idea of encountering or coming across something.",1836,2,21,5
6988,Bring the hands back together and touch them once more to signify the completion of the action.,1836,3,66,4
6989,Extend your dominant hand with fingers pointing forward.,1837,1,54,4
6990,Twist your wrist slightly in a circular motion while keeping your fingers extended.,1837,2,6,2
6991,Bring your hand back towards your body in a waving motion.,1837,3,32,1
6992,Repeat the circular wrist motion with your fingers extended.,1837,4,62,6
6993,"Place your dominant hand vertically in front of your chest with fingers together, palm facing inwards.",1838,1,58,0
6994,Rotate your dominant hand in a circular motion while moving it away from your chest.,1838,2,32,0
6995,"Bring your non-dominant hand up to your chin with fingers together, palm facing inwards.",1838,3,73,5
6996,Move your non-dominant hand downwards in a diagonal motion while keeping your dominant hand in a circular motion.,1838,4,3,9
6997,Use both hands to form a flat surface towards your body.,1839,1,78,8
6998,Move your hands up and down in a straight line.,1839,2,39,5
6999,Bring both hands to touch the forehead.,1839,3,94,15
7000,"Extend both hands outwards, palms facing down.",1839,4,29,5
7001,"Use both hands to mimic the movement of something being passed down from one generation to the next, with one hand higher than the other.",1840,1,47,13
7002,"Move both hands downward in a smooth and continuous motion, symbolizing the passing down of genetic information.",1840,2,37,1
7003,"Bring both hands together in front of the chest, showing the connection between generations.",1840,3,10,9
7004,Nod the head slightly to emphasize the concept of inheritance.,1840,4,87,8
7005,Use both hands to make a claw shape and bring them up to the chest.,1841,1,11,0
7006,Push both hands outward while shaking the head slightly side to side.,1841,2,8,7
7007,"Drop both hands down in a downward motion, palms facing down.",1841,3,39,9
7008,Bring both hands back up to the chest with a closing motion.,1841,4,66,1
7009,"Point to the right with open hand, then bring hand to the left in a sweeping motion.",1842,1,63,0
7010,"Place the right index finger on the left palm, then bring both hands down in a straight line.",1842,2,13,2
7011,"Tilt head slightly to the right while bringing the left hand up to mouth in a ""shh"" motion.",1842,3,98,3
7012,"Start with both hands closed in fists, palms facing down.",1843,1,20,2
7013,"Move both hands upwards and outwards in a sweeping motion, as if pushing something away.",1843,2,22,5
7014,"Bring both hands back in towards the body in a protective gesture, palms facing inwards.",1843,3,45,9
7015,Shake head from side to side to emphasize the action of avoiding or preventing something.,1843,4,8,6
7016,"Left hand forms a fist with thumb pointing upward, right hand with palm facing down moves downward to cover the left fist.",1844,1,63,5
7017,Both hands move outward and upward in a sweeping motion.,1844,2,76,0
7018,Head nods slightly.,1844,3,16,1
7019,Point index finger towards the side with palm facing down.,1845,1,93,1
7020,Move hand in a slightly curve motion towards the direction you're pointing to.,1845,2,94,29
7021,Begin with both hands in a closed fist position in front of your chest.,1846,1,20,4
7022,"Open both hands and move them outward and downward in a sweeping motion, mimicking the action of sending mail.",1846,2,76,5
7023,"Close both hands again and bring them back to your chest, signifying receiving mail.",1846,3,66,3
7024,Tilt your head slightly to the side as a marker for the completion of the sign.,1846,4,7,10
7025,"Start with both hands in a closed fist, palms facing each other in front of the chest.",1847,1,17,5
7026,"Open both hands and move them apart, mimicking the distance between houses.",1847,2,51,7
7027,"Point with your index fingers to the side, indicating the concept of 'neighbor'.",1847,3,14,5
7028,"Point to the side of the head with one hand, then extend the fingers outwards.",1848,1,4,0
7029,"With the other hand, make a circular motion close to the head.",1848,2,85,6
7030,Combining both hands into a movement of a location outside the city.,1848,3,94,24
7031,"Start with both hands open, palms facing down in front of the body.",1849,1,2,1
7032,"Move both hands away from each other, creating a small distance between them.",1849,2,38,2
7033,"Bring both hands back together and slightly downward, as if representing a division or separation.",1849,3,69,15
7034,Point with the index finger of one hand to indicate a specific part or section.,1849,4,4,3
7035,"Extend both hands in front of you, palms facing down.",1850,1,24,1
7036,"Move your right hand to the left and your left hand to the right, indicating separation.",1850,2,63,2
7037,"Bring your hands together in front of you, palms facing up, showing connection.",1850,3,10,9
7038,"Close your hands into fists, symbolizing a part.",1850,4,36,2
7039,"Bring both hands together in front of your body, palms facing each other, and then spread them apart to the sides.",1851,1,51,1
7040,"Point to the left side with your right index finger, and then point to the right side with your left index finger.",1851,2,93,4
7041,"Place your left hand flat against your chest, and tap the back of your right hand against it.",1851,3,71,2
7042,Tap the back of your left hand against your right hand.,1851,4,74,0
7043,Hold out dominant hand with fingers together and palm facing down,1852,1,70,1
7044,"Place non-dominant hand next to dominant hand, palm facing up",1852,2,35,3
7045,"Bring non-dominant hand up and over dominant hand, mimicking pouring motion",1852,3,3,2
7046,"Close fingers of both hands together, symbolizing mixing or blending ingredients",1852,4,94,19
7047,"Extend both hands in front of the body, palms facing each other.",1853,1,33,0
7048,Bring the hands together in a clapping motion.,1853,2,64,2
7049,Open the hands and move them to the sides simultaneously.,1853,3,23,3
7050,"Raise your dominant hand up near your mouth, with fingers slightly apart",1854,1,18,3
7051,"Move hand slightly away from mouth, bringing thumb and index finger together to form a circle",1854,2,38,7
7052,Rotate hand in a drinking motion,1854,3,99,2
7053,Repeat the drinking motion.,1854,4,62,6
7054,"Use your dominant hand to make a “C” shape with your thumb and pointer finger, then bring it to your chin.",1855,1,40,9
7055,"Extend your dominant hand outward, palm facing down, as if placing something on a table.",1855,2,69,16
7056,Bring your non-dominant hand upward and tap the palm of your dominant hand twice.,1855,3,1,5
7057,"Start with both hands in loose fists, palms facing down, at chest level.",1856,1,50,4
7058,"Open both hands and extend fingers, keeping palms facing down, and move hands outward to the sides.",1856,2,21,2
7059,"Curl fingers into claws and bring hands slowly up toward shoulders, keeping palms facing chest.",1856,3,94,7
7060,"Open hands and extend fingers again, lifting them slightly higher than shoulders.",1856,4,68,4
7061,"Quickly bring hands down, shaking fingers as if to depict a sour taste.",1856,5,69,16
7062,"Place your dominant hand on your non-dominant shoulder, palm facing down.",1857,1,73,2
7063,"Move your dominant hand quickly upwards and away from your shoulder, opening your fingers as if waking up.",1857,2,57,10
7064,Tilt your head slightly forward as you make the waking up motion with your hand.,1857,3,7,5
7065,"Use your dominant hand to make a fist with your index finger pointing up, palm facing towards you, and tap your forehead twice.",1858,1,40,0
7066,"Extend your non-dominant hand in front of you, open palm facing upwards.",1858,2,31,3
7067,"Bring both hands together, palms facing each other, and rotate your dominant hand upwards as if showing a lightbulb turning on.",1858,3,79,5
7068,Begin with both hands in a relaxed position in front of the chest.,1859,1,46,1
7069,"Bring both hands up to the sides of the mouth, as if holding a microphone.",1859,2,18,2
7070,"Move both hands forward slightly, as if conducting an interview.",1859,3,69,3
7071,Lower both hands back down to chest level.,1859,4,9,3
7072,"Place the left hand in front of the body, palm facing up.",1860,1,92,3
7073,Use the right index finger to tap the left palm twice.,1860,2,74,2
7074,Move the left hand slightly to the right.,1860,3,98,1
7075,Tap the left palm again with the right index finger.,1860,4,13,1
7076,"Start with both hands open and palms facing down, then close the hands into fists.",1861,1,36,4
7077,"Bring the fists together in front of the chest, with the right fist on top of the left fist.",1861,2,90,0
7078,"Move the fists down and slightly to the right, then raise them up to chest level again.",1861,3,5,0
7079,Open both hands and spread the fingers out.,1861,4,26,2
7080,"Start with both hands flat, palms facing down, and move them in a repeated up and down motion.",1862,1,56,0
7081,"While moving the hands, also slightly tilt the head to the side.",1862,2,27,9
7082,Repeat the up and down motion several times to emphasize the concept of repetition.,1862,3,19,2
7083,"Start with both hands open, palms facing upwards.",1863,1,88,0
7084,"Rotate both hands in a circle, as if indicating starting over.",1863,2,69,6
7085,"Bring both hands together in front of the chest, palms facing each other.",1863,3,33,1
7086,"Separate both hands outwards, indicating a new beginning.",1863,4,49,2
7087,"Start with both hands in fists, palms facing down, raise them up in front of your chest with fingers pointing upwards.",1864,1,2,11
7088,"Bring both fists together, palms facing each other, then quickly spread them apart as if emphasizing a point.",1864,2,51,3
7089,Lower hands back down to waist level.,1864,3,41,1
7090,Look straight ahead with a serious expression on your face.,1864,4,30,6
7091,"Bring both hands together in front of the chest with palms facing up, then separate them quickly to the sides.",1865,1,49,1
7092,Make fists with both hands and raise them up towards the shoulders.,1865,2,45,4
7093,Open both hands with palms facing up and bring them down to the chest level.,1865,3,5,1
7094,Tap the chest with the right hand while looking serious.,1865,4,98,5
7095,"Place both hands palm up in front of your chest, fingers slightly apart.",1866,1,92,0
7096,"Bring both hands up to eye level, palms facing outward.",1866,2,5,3
7097,Open your hands and spread your fingers apart to emphasize importance.,1866,3,26,4
7098,Tilt your head slightly forward to show seriousness and focus.,1866,4,7,6
7099,"Extend both hands out in front of you, palms facing up.",1867,1,24,0
7100,"Bring your hands together and then apart, mimicking measuring something.",1867,2,51,1
7101,Tilt your head slightly to the side as you continue to move your hands back and forth.,1867,3,7,5
7102,Finish with your hands back at your sides.,1867,4,23,6
7103,"Extend your index and middle fingers on both hands, palms facing down.",1868,1,14,4
7104,"Move your hands downward in a small bouncing motion, symbolizing falling gold coins.",1868,2,39,2
7105,"Tap the tips of your fingers together, indicating the concept of gold.",1868,3,67,1
7106,"Make a horizontal motion with both hands, palms facing down, representing the concept of money.",1869,1,0,2
7107,"Make a fluttering motion with fingers on both hands, symbolizing financial transactions.",1869,2,85,0
7108,"Bring both hands together, forming a circle to represent the financial world.",1869,3,55,2
7109,Tilt head slightly to the side to indicate the complexity and diversity of the financial industry.,1869,4,7,2
7110,"Start with both hands in a fist shape, palms facing each other.",1870,1,17,6
7111,"Extend the index fingers on both hands and bring them close together, mimicking the shape of a needle.",1870,2,10,7
7112,"Use one hand to make a poking motion towards the other hand, as if inserting a needle.",1870,3,47,5
7113,This movement can also be accompanied by a slight nodding of the head to emphasize the action.,1870,4,94,27
7114,"Start with hands together in front of the chest, palms facing each other.",1871,1,17,1
7115,"Separate hands and move them in a forward direction, as if pointing towards a target.",1871,2,69,6
7116,Bring hands back together with fingers pointing towards each other.,1871,3,54,3
7117,Repeat the pointing motion a few times to emphasize the idea of targeting or directing towards something.,1871,4,19,1
7118,"Start with both hands in the shape of a fishing pole, extended in front of you.",1872,1,11,0
7119,"Make a casting motion with your dominant hand, extending it forward and then pulling back.",1872,2,42,3
7120,Use your non-dominant hand to represent the fish by flicking the fingers upward.,1872,3,83,1
7121,Repeat the casting motion with your dominant hand to signify fishing.,1872,4,62,3
7122,Use both hands to mimic playing the piano keys.,1873,1,44,12
7123,Tap fingers on the imaginary piano keys in a repetitive motion.,1873,2,67,5
7124,Move hands up and down as if playing a melody.,1873,3,69,23
7125,Finish with a gentle movement as if closing the piano lid.,1873,4,69,20
7126,Hold out your non-dominant hand flat and facing up.,1874,1,70,1
7127,"With your dominant hand, make a ""C"" shape and use it to mimic writing on the palm of your non-dominant hand.",1874,2,84,2
7128,"Bring your dominant hand up to your mouth and make a drinking motion with the ""C"" shape hand.",1874,3,18,6
7129,Continue the motion of writing on your hand as you bring the hand back down.,1874,4,47,0
7130,"Tap the side of your non-dominant hand with your dominant hand, as if indicating a pen.",1874,5,1,1
7131,Finish with a short flicking motion of the wrist.,1874,6,94,36
7132,"Use both hands to form a ""K"" shape, palms facing upwards, and rotate them in a circular motion inward toward your chest.",1875,1,99,3
7133,"Open both hands into a ""C"" shape, thumbs pointing downwards, and move them to the right side of your body.",1875,2,98,4
7134,"Close both hands into fists, palms facing upwards, and bring them up towards your chest.",1875,3,36,4
7135,"Open both hands into an ""L"" shape, thumbs pointing upwards, and move them downwards in a diagonal motion towards your waist.",1875,4,39,0
7136,"Use your dominant hand to make a 'C' shape, palm facing up, and tap your non-dominant palm twice.",1876,1,35,6
7137,"Move your dominant hand back and forth in a small arc motion, keeping the 'C' shape.",1876,2,52,3
7138,"Circle your dominant hand around your non-dominant palm, as if counting coins.",1876,3,3,1
7139,Tap your non-dominant palm with your dominant hand again to signify the concept of money.,1876,4,1,1
7140,Use both hands to mimic the action of giving money.,1877,1,44,4
7141,Use one hand to mimic the action of receiving money.,1877,2,44,4
7142,"Hold up your right hand in a fist, with the index finger pointing straight up.",1878,1,60,10
7143,"Tap the index finger of your right hand against the palm of your left hand, which is held flat and facing upwards.",1878,2,74,2
7144,"Extend your right arm forward, keeping the fist position.",1878,3,6,3
7145,Rotate your wrist so that the palm is facing down.,1878,4,95,1
7146,"Open hands and move them in a circular motion upwards, mimicking the shape of a tower.",1879,1,72,7
7147,Bring hands together to form a tower shape with fingers pointing upwards.,1879,2,78,5
7148,Tap index finger on top of the tower to represent the metal material.,1879,3,83,2
7149,Tilt head slightly to the side while holding the tower shape to indicate it is tall and strong.,1879,4,7,0
7150,Hold out non-dominant hand with palm facing up,1880,1,70,1
7151,Use dominant hand to mimic writing with an imaginary pencil on the palm of the non-dominant hand,1880,2,1,3
7152,Move dominant hand in a circular motion to represent the pencil tip,1880,3,83,5
7153,Tap the non-dominant hand with the dominant hand to indicate the pencil,1880,4,1,0
7154,Bring hands together to complete the sign.,1880,5,89,5
7155,Start with hands forming the letter 'Y' in front of the chest,1881,1,55,0
7156,Move hands to form the letter 'B' and 'R' in front of the chest,1881,2,78,1
7157,Move hands downwards in a slight arc motion to symbolize a building,1881,3,39,6
7158,Tilt head slightly to the right as hands finish the motion,1881,4,7,8
7159,Use your dominant hand to make a fist with the index finger pointing upwards.,1882,1,40,6
7160,Shake your fist from side to side to indicate something is incorrect or wrong.,1882,2,8,10
7161,"Simultaneously, tilt your head slightly to the side to emphasize the mistake.",1882,3,7,4
7162,Begin with both hands in a neutral position in front of your body.,1883,1,34,4
7163,"Sign ""wrong"" by waving your dominant hand in a horizontal motion from left to right in front of your body.",1883,2,34,0
7164,"Sign ""error"" by tapping your non-dominant index finger on the back of your dominant hand.",1883,3,3,2
7165,"Complete the sign by bringing both hands down in a swift motion, palms facing down.",1883,4,89,3
7166,"Start with both hands in a closed fist, palms facing down.",1884,1,20,2
7167,"Move both hands forward with a slight upward motion, as if indicating something passing by.",1884,2,69,4
7168,"Twist both hands so that the palms face upwards, as if showing regret for missing something.",1884,3,69,17
7169,"Bring both hands back towards the body, signaling the idea of missing out or passing by.",1884,4,45,3
7170,Use your dominant hand to make a fist and place it on your non-dominant shoulder.,1885,1,84,2
7171,Rotate your fist in a circular motion.,1885,2,99,5
7172,Bring your arms out in front of you and mimic lifting weights.,1885,3,24,4
7173,Repeat the lifting motion with both arms.,1885,4,62,1
7174,"Place left hand out in front, palm facing up.",1886,1,92,2
7175,"Place right hand on top, fingers spread out, palm facing down.",1886,2,61,1
7176,"Move hands in a circular motion, mimicking the shape of a mirror.",1886,3,72,7
7177,"Close hands together, mimicking the reflection in a mirror.",1886,4,94,20
7178,"Extend both hands out in front of the body, palms facing down.",1887,1,96,5
7179,"Move the hands apart horizontally, creating a wide distance between them.",1887,2,53,3
7180,Bring the hands back together at the center of the body.,1887,3,66,0
7181,"Repeat the movement, emphasizing the length or growth of something.",1887,4,62,4
7182,"Hold non-dominant hand flat, palm facing up. Place dominant hand on top and move it forward, mimicking growth.",1888,1,84,3
7183,Swing dominant hand in an upward arc to show growing taller.,1888,2,94,39
7184,Tap non-dominant hand with dominant hand to represent reaching adulthood.,1888,3,1,6
7185,"Start with both hands in a ""river"" shape, flowing from left to right in front of the body.",1889,1,34,4
7186,"Move the hands forward and downward, mimicking the flow of a river.",1889,2,42,7
7187,Bring the hands back to the starting position and repeat the flowing motion from left to right.,1889,3,77,2
7188,Shake the hands slightly to signify the length and size of the Yangtze River.,1889,4,94,4
7189,"Extend both hands in front of the body, palms facing each other.",1890,1,33,0
7190,Separate the hands to the sides while curling the fingers slightly.,1890,2,49,4
7191,"Bring the hands together in front of the body, palms facing outwards.",1890,3,34,5
7192,Open the hands to form a square shape.,1890,4,78,5
7193,Point index finger to lips.,1891,1,93,3
7194,Close index finger and thumb to form a 'zipping' motion.,1891,2,60,9
7195,Place closed hand over mouth.,1891,3,18,1
7196,Shake head from side to side.,1891,4,8,3
7197,"Start with palms facing each other in front of the chest, fingers slightly apart",1892,1,17,1
7198,"Move hands forward and up, palms facing outwards",1892,2,29,9
7199,"Bring hands back down to starting position, palms facing each other",1892,3,77,0
7200,"Open hands and gesture towards the other person, as if asking a question",1892,4,69,12
7201,"Bring both hands together in a cupping shape, palms facing down.",1893,1,81,1
7202,"Move both hands upwards and slightly apart, as if lifting up a question.",1893,2,69,12
7203,"Open both hands and rotate them in a circular motion, indicating the concept of a question.",1893,3,99,6
7204,"Tilt head slightly to the side, emphasizing the inquiry.",1893,4,27,2
7205,"Hold both open hands in front of the chest, with palms facing down.",1894,1,2,4
7206,"Extend both hands forward, waving them back and forth.",1894,2,52,1
7207,"Bring both hands back to the chest, then make a circular motion outward.",1894,3,85,7
7208,"Lower both hands down to the sides, palms facing outwards.",1894,4,23,2
7209,"Place the fingertips of your right hand on the lower right side of your abdomen, moving in a circular motion.",1895,1,98,2
7210,"Bring your right hand down and slightly to the left, resembling the shape of a small tail.",1895,2,98,1
7211,"Using both hands, make a cutting motion from left to right at the location of the appendix.",1895,3,98,2
7212,Lower your hands and tilt your head slightly to the left.,1895,4,7,15
7213,"Start with both hands facing down, palms facing each other, fingers closed, and bring them together in front of the chest.",1896,1,17,3
7214,Open both hands and move them away from each other horizontally.,1896,2,38,2
7215,Make a circular motion with one hand in front of the chest while keeping the other hand steady.,1896,3,47,5
7216,"Bring both hands together in front of the chest again, with fingers closed.",1896,4,10,3
7217,"Use both hands to make a fist, with the right hand stacked on top of the left hand.",1897,1,90,3
7218,Move the hands from left to right in a horizontal motion.,1897,2,98,2
7219,"Open both hands and extend the fingers outward, with the right hand slightly above the left hand.",1897,3,90,6
7220,"Start with hands in a closed fist, palms facing down, in front of chest",1898,1,20,4
7221,Move both hands outward and upward in a protective gesture,1898,2,21,7
7222,"Bring hands back to chest, fingers pointed outward",1898,3,66,1
7223,Repeat the protective gesture with hands moving outward and upward,1898,4,75,4
7224,"Start with hands open, palms facing down, then move hands forward in a pushing motion.",1899,1,88,2
7225,"Bring hands to sides of head, forming a protective barrier.",1899,2,23,8
7226,Move hands downward in a blocking motion.,1899,3,39,3
7227,"End with hands crossed in front of body, palms facing outward.",1899,4,34,1
7228,Start with both hands forming a horizontal line in front of the body.,1900,1,34,6
7229,"Move both hands downward in a curved motion, mimicking the shape of a cloud.",1900,2,39,4
7230,"Bring both hands closer together, mimicking the concept of cloud covering the sun.",1900,3,94,22
7231,Tilt head slightly downward to indicate a sense of darkness or shadow.,1900,4,7,9
7232,"Start with both hands in a closed fist position, palms facing down.",1901,1,20,2
